,favorite_count,retweet_count,sia_compound,sia_negative,sia_neutral,sia_positive,target,text,time
1934,0.0,0.0,,,,,1,"I'm safe, but It's getting a bit too exciting in Ventura county these days, spotted this up on a hill on the way ba\xe2\x80\xa6 https://t.co/AI6D77LagH""",2019-11-01 04:09:43
1935,0.0,5.0,,,,,1,"RT @DeborahDupre: #MariaFire in Ventura Cty explodes to 750 acres, evacs for homes bordered by S Mountain Rd on north, Hwy 118 on s, LA Ave\xe2\x80\xa6'",2019-11-01 04:09:02
1936,0.0,0.0,,,,,1,@putohyuck I\xe2\x80\x99m so sad I\xe2\x80\x99m not gonna see u but wow I knew Maria was an icon but I didn\xe2\x80\x99t know she was this much of b\xe2\x80\xa6 https://t.co/2lXXBiKRQ3',2019-11-01 04:09:01
1937,1.0,0.0,,,,,1,@JaredDahlAldern I read it.....\nWe do work with ucsb as well... Let us know when u want to come.. we will set up op\xe2\x80\xa6 https://t.co/xagx3YghNZ',2019-11-01 04:08:37
1938,16.0,20.0,,,,,1,#BREAKING #MariaFire: Evacuation shelter open at Camarillo Community Center located at 1605 Burnley Street in the C\xe2\x80\xa6 https://t.co/S50Yl4xfVP',2019-11-01 04:07:01
1939,0.0,25.0,,,,,1,RT @latimes: Critical fire weather warnings have been extended through Friday night for the windiest spots of Los Angeles and Ventura count\xe2\x80\xa6',2019-11-01 04:06:57
1940,2.0,5.0,,,,,1,#BREAKING #MariaFire: Evacuation shelter open at Camarillo Community Center located at 1605 Burnley Street in the C\xe2\x80\xa6 https://t.co/dG2BxoPycI',2019-11-01 04:06:52
1941,0.0,0.0,,,,,1,"Published OCT. 31, 2019  | 3 hours ago| Updated 1 hour ago\nMaria Fire burning near Santa Paula threatens homes and\xe2\x80\xa6 https://t.co/Mq67VXSsWx'",2019-11-01 04:06:30
1942,4.0,1.0,,,,,1,school was cancelled today and tomorrow bc of the Maria fire omg i didn\xe2\x80\x99t think it was that bad https://t.co/DvUxxX0ND4',2019-11-01 04:05:44
1943,0.0,0.0,,,,,1,Maria Fire | Welcome to CAL FIRE https://t.co/h9z6rNSBRL',2019-11-01 04:05:06
1944,0.0,3.0,,,,,1,RT @LindaParks2019: #Maria Fire was 750 acres 20 minutes ago. Currently homes threatened north of Los Angeles Ave (118). See https://t.co/N\xe2\x80\xa6',2019-11-01 04:04:19
1945,13.0,12.0,,,,,1,Maria Fire has rapidly expanding over 750 acres tracking WSW. Mandatory evacuations are in place. #cawx #MariaFire https://t.co/OsKiZtc1VQ',2019-11-01 04:03:50
1946,3.0,0.0,,,,,1,@VCscanner @CAL_FIRE @VCFD_PIO They obviously combined Easy Fore with Maria Fire. Embarrassing',2019-11-01 04:03:37
1947,2.0,5.0,,,,,1,"#MariaFire in Ventura Cty explodes to 750 acres, evacs for homes bordered by S Mountain Rd on north, Hwy 118 on s,\xe2\x80\xa6 https://t.co/p6mxEScD8S'",2019-11-01 04:02:14
1948,0.0,12.0,,,,,1,"RT @kvtaspeednews: Maria Incident--Ground crews will not be on scene for at least another 20 minutes, desperate need for helicopters to res\xe2\x80\xa6'",2019-11-01 04:01:00
1949,0.0,0.0,,,,,1,"Deadline News: Maria Fire: Ventura County Blaze Near Santa Paula Is At 750 Acres, Zero Containment\xe2\x80\xa6 https://t.co/kEhgc17eQ7'",2019-11-01 04:00:34
1950,0.0,6.0,,,,,1,RT @CNNNewsource: Crews working aggressively to fight the Maria Fire that started early Thursday evening and grew to 750 acres in less than\xe2\x80\xa6',2019-11-01 03:59:39
1951,0.0,0.0,,,,,1,"Maria Fire: Ventura County Blaze Near Santa Paula Is At 750 Acres, Zero\xc2\xa0Containment https://t.co/Y9kHa0B330 https://t.co/t3Skggxq7Q'",2019-11-01 03:59:15
1952,0.0,0.0,,,,,1,Do I have any moots close to the Maria fire bc I am FREAKIN OUT and wondering if anyone else is doing the same :///\xe2\x80\xa6 https://t.co/hL4Eo9XsQ5',2019-11-01 03:58:50
1953,6.0,3.0,,,,,1,The #Mariafire has burned 750 acres and is 0% contained https://t.co/nIZwN3JTfv',2019-11-01 03:56:44
1954,0.0,1.0,,,,,1,"RT @The_News_UNIT: ******ANOTHER FIRE THREATENS HOMES IN CALIFORNIA******\nMaria Fire Near Santa Paula, California - LIVE COVERAGE https://t\xe2\x80\xa6'",2019-11-01 03:55:13
1955,0.0,0.0,,,,,1,"@VCscanner I live near the Oaks mall, and the fire is much closer, it's on the hill where the fireworks are set off\xe2\x80\xa6 https://t.co/eMvtVRjpvf""",2019-11-01 03:54:23
1956,7.0,5.0,,,,,1,"Maria Fire: Ventura County Blaze Near Santa Paula Is At 750 Acres, Zero Containment https://t.co/aBvD9KEa9O https://t.co/7ae5rNrrDb'",2019-11-01 03:53:32
1957,0.0,1.0,,,,,1,"******ANOTHER FIRE THREATENS HOMES IN CALIFORNIA******\nMaria Fire Near Santa Paula, California - LIVE COVERAGE\xe2\x80\xa6 https://t.co/QKI4DEojZ8'",2019-11-01 03:52:58
1958,0.0,0.0,,,,,1,@lookner Weather in the area. Wind direction - Maria Fire\n\nhttps://t.co/LESe8oGYl3',2019-11-01 03:52:06
1959,0.0,1.0,,,,,1,RT @kvtaspeednews: Maria Fire---For official information on evacuation zone https://t.co/yoPUMjCgjP',2019-11-01 03:51:46
1960,39.0,40.0,,,,,1,#BREAKING #MariaFire: Small animals can be taken to Ventura County Animal Services Camarillo Shelter located at 600\xe2\x80\xa6 https://t.co/k9E4NZLc4U',2019-11-01 03:50:53
1961,0.0,3.0,,,,,1,"RT @AgentApplebutt2: ANOTHER FIRE BREAKING: \nMaria Fire erupts in Santa Paula, California \nhttps://t.co/YlhpURJs6f'",2019-11-01 03:50:29
1962,0.0,0.0,,,,,1,"\xf0\x9f\x93\xb0 ""Brush fire in Ventura County explodes to 750 acres, prompting evacuations"" https://t.co/qfKCAje3Zk'",2019-11-01 03:48:16
1963,0.0,0.0,,,,,1,"The fire, dubbed the Maria Fire, was reported around 6:30 p.m. on top of South Mountain in Ventura County, an area\xe2\x80\xa6 https://t.co/ygLQH2FQ80'",2019-11-01 03:47:51
1964,0.0,0.0,,,,,1,https://t.co/0RHQdWUuJH\nabout the MARIA FIRE AT 8:08 PM BROADCAST https://t.co/0RHQdWUuJH',2019-11-01 03:47:37
1965,0.0,0.0,,,,,1,"@jovigirl12161 You're seeing the Maria Fire""",2019-11-01 03:46:50
1966,2.0,1.0,,,,,1,The Maria Fire is growing rapidly... now up to 750 acres... mandatory evacuation area between Santa Paula and Somis\xe2\x80\xa6 https://t.co/BmFDEGVqZe',2019-11-01 03:46:12
1967,2.0,0.0,,,,,1,The Maria Fire is growing rapidly... now up to 750 acres... mandatory evacuation area between Santa Paula and Somis\xe2\x80\xa6 https://t.co/d8cN3z164J',2019-11-01 03:46:11
1968,0.0,0.0,,,,,1,@NBCNews re Maria Fire: Balcom Canyon.... pro ounced bowel-come',2019-11-01 03:46:00
1969,0.0,0.0,,,,,1,Watch Live: Maria Fire Ignites On Top of South Mountain Near Santa Paula https://t.co/PvnxG6ePs7',2019-11-01 03:43:33
1970,0.0,1.0,,,,,1,"Watch @KMPHFOX26's broadcast: Yet another fire has started in California, this time in Santa Paula.  It's being cal\xe2\x80\xa6 https://t.co/j6i8MMkESq""",2019-11-01 03:43:20
1971,54.0,12.0,,,,,1,"#MARIA Fire- SBC sent a 5-Engine Strike Team and Battalion Chief, along with a 2-dozer strike team from SBC and SLO\xe2\x80\xa6 https://t.co/QzTbc1BbiI'",2019-11-01 03:42:03
1972,8.0,6.0,,,,,1,Crews working aggressively to fight the Maria Fire that started early Thursday evening and grew to 750 acres in les\xe2\x80\xa6 https://t.co/V1WXuvThNZ',2019-11-01 03:38:40
1973,0.0,3.0,,,,,1,"RT @kvtaspeednews: Maria Fire--IC ordering six fixed-wing air tankers, VLATS for tomorrow.  Says major property concern is avocado orchards\xe2\x80\xa6'",2019-11-01 03:37:28
1974,1.0,0.0,,,,,1,@cxmeronbernxl @VcRemote911 There was a report but it was just someone calling in the Maria fire.',2019-11-01 03:36:29
1975,9.0,3.0,,,,,1,#Maria Fire was 750 acres 20 minutes ago. Currently homes threatened north of Los Angeles Ave (118). See\xe2\x80\xa6 https://t.co/qeu9n3TJlQ',2019-11-01 03:36:10
1976,10.0,1.0,,,,,1,Maria Fire---For official information on evacuation zone https://t.co/yoPUMjCgjP',2019-11-01 03:35:59
1977,1.0,1.0,,,,,1,"@A1responder https://t.co/5oziORPZV2 not sure if this helps, https://t.co/gqzuQmCEdP is where they pulled their orders from'",2019-11-01 03:34:17
1978,0.0,0.0,,,,,1,"Watch what happened at 1:35:28 in @KMPHFOX26's broadcast: Yet another fire has started in California, this time in\xe2\x80\xa6 https://t.co/ok4a2sE3gA""",2019-11-01 03:33:26
1979,7.0,2.0,,,,,1,Maria Fire on South Mountain in Ventura County burns 750 acres in mountains between Moorpark and Santa Paula.  Fire\xe2\x80\xa6 https://t.co/kjGl5JpkL3',2019-11-01 03:32:40
1980,0.0,3.0,,,,,1,RT @oflores: #BREAKING #MariaFire: Somis area threatened. Evacuations: South of 126 Fwy; North of Los Angeles Ave; East of Vineyard; West o\xe2\x80\xa6',2019-11-01 03:31:45
1981,0.0,4.0,,,,,1,RT @MICHELPOLNAREFF: Maria Fire: Evacuations Ordered As Brush Fire Erupts In Santa Paula https://t.co/409ZNhzOdK',2019-11-01 03:29:32
1982,4.0,2.0,,,,,1,"Watch @KMPHFOX26's broadcast: Yet another fire has started in California, this time in Santa Paula.  It's being cal\xe2\x80\xa6 https://t.co/kkWaf4JyYC""",2019-11-01 03:29:06
1983,0.0,2.0,,,,,1,RT @KUSINews: UPDATE: The Maria Fire has burned 750 acres and is rapidly expanding. https://t.co/xC2i0u3qHJ',2019-11-01 03:28:51
1984,0.0,8.0,,,,,1,RT @KTLA: Sky5 is overhead: https://t.co/fOGlpgVXbz',2019-11-01 03:28:06
1985,8.0,3.0,,,,,1,"Maria Fire--IC ordering six fixed-wing air tankers, VLATS for tomorrow.  Says major property concern is avocado orc\xe2\x80\xa6 https://t.co/O2B6qTUN2D'",2019-11-01 03:27:22
1986,1.0,0.0,,,,,1,"@GetInTheBoxGuy you're seeing the maria fire""",2019-11-01 03:26:49
1987,0.0,0.0,,,,,1,"The fire, dubbed the ""Maria Fire"" was reported around 6:30 p.m. on the hilltop of South Mountain and could be seen\xe2\x80\xa6 https://t.co/ITifaIAceL'",2019-11-01 03:25:27
1988,0.0,0.0,,,,,1,"Brush fire in Ventura County explodes to 750 acres, prompting evacuations https://t.co/jknSdsDVYj'",2019-11-01 03:25:25
1989,0.0,1.0,,,,,1,RT @Chas_Darwin: Live: #MariaFire Ignites On Top of South Mountain Near Santa Paula\nhttps://t.co/S3ZEXIEjmL',2019-11-01 03:25:15
1990,2.0,2.0,,,,,1,UPDATE: The Maria Fire has burned 750 acres and is rapidly expanding. https://t.co/xC2i0u3qHJ',2019-11-01 03:23:29
1991,0.0,0.0,,,,,1,Maria Fire atop South Mountain explodes between Santa Paula and Somis https://t.co/csQDcW1X6h via @vcstar',2019-11-01 03:23:25
1992,0.0,9.0,,,,,1,"RT @SharkNewsWires: #BREAKING Live Video : @ABC7 Maria Fire burning out of control in Ventura County , California #MariaFire https://t.co/x\xe2\x80\xa6'",2019-11-01 03:23:12
1993,5.0,1.0,,,,,1,UPDATE #MariaFire #SantaPaula 700 acres 2 LA county fire choppers 1 Ventura Chopper. ABC7 NBCLA Chopper getting fue\xe2\x80\xa6 https://t.co/MYSgvIHWMz',2019-11-01 03:22:57
1994,0.0,1.0,,,,,1,"RT @MissCaraReads: Guys... New fire tonight, the Maria Fire headed into the Somis area from South mountain in Santa Paula. Please pray. Eve\xe2\x80\xa6'",2019-11-01 03:22:15
1995,0.0,1.0,,,,,1,"RT @guardia72014383: Watch @AgendaFreeTV's broadcast: Maria Fire Near Santa Paula, California - LIVE COVERAGE\n\nhttps://t.co/4xJpJ58xzQ""",2019-11-01 03:21:52
1996,1.0,1.0,,,,,1,Live: #MariaFire Ignites On Top of South Mountain Near Santa Paula\nhttps://t.co/S3ZEXIEjmL',2019-11-01 03:21:01
1997,6.0,1.0,,,,,1,"Guys... New fire tonight, the Maria Fire headed into the Somis area from South mountain in Santa Paula. Please pray\xe2\x80\xa6 https://t.co/ZqGJd2xq3K'",2019-11-01 03:20:42
1998,1.0,0.0,,,,,1,my moms close friend is a weather man in LA and he\xe2\x80\x99s at work reporting on the maria fire and he\xe2\x80\x99s texting her lil u\xe2\x80\xa6 https://t.co/MTprzp9sth',2019-11-01 03:18:39
1999,0.0,1.0,,,,,1,@VCscanner is the Maria Fire going to threaten Camarillo ? Should I ask my family to pack?',2019-11-01 03:18:09
2000,0.0,0.0,,,,,1,"(3415) FAST-MOVING FIRE: The Maria Fire quickly grew in Santa Paula, CA - YouTube https://t.co/PKL7qKdRqh'",2019-11-01 03:17:39
2001,0.0,0.0,,,,,1,@adenasurabian @VCscanner No that\xe2\x80\x99s the Maria fire',2019-11-01 03:17:33
2002,53.0,32.0,,,,,1,"Helicopters attacked the flames with water drops as firefighters on the ground got in place to protect structures,\xe2\x80\xa6 https://t.co/bcaIP6D1M5'",2019-11-01 03:16:33
2003,31.0,25.0,,,,,1,Critical fire weather warnings have been extended through Friday night for the windiest spots of Los Angeles and Ve\xe2\x80\xa6 https://t.co/U9wlY6AF1l',2019-11-01 03:16:00
2004,24.0,15.0,,,,,1,"Evacuations were underway at Balcom Canyon and 12th Street. With night falling, firefighters were trying to keep th\xe2\x80\xa6 https://t.co/zzxKyobXxk'",2019-11-01 03:15:24
2005,0.0,0.0,,,,,1,@adenasurabian @VCscanner You are probably seeing the Maria Fire',2019-11-01 03:15:17
2006,48.0,40.0,,,,,1,Update: The #MariaFire has now burned at least 750 acres and is 0% contained\nhttps://t.co/fOGlpgVXbz',2019-11-01 03:14:51
2007,0.0,0.0,,,,,1,"Se udsendelsen af @KMPHFOX26: Yet another fire has started in California, this time in Santa Paula.  It's being cal\xe2\x80\xa6 https://t.co/iLW3ACZ6eK""",2019-11-01 03:14:30
2008,0.0,0.0,,,,,1,Maria Fire atop South Mountain explodes between Santa Paula and Somis https://t.co/pOvxp4eazc',2019-11-01 03:13:53
2009,0.0,0.0,,,,,1,New fire \xf0\x9f\x98\xb1\xf0\x9f\xa4\x95Enough already https://t.co/TlWqg1iSnl https://t.co/TlWqg1iSnl',2019-11-01 03:13:33
2010,12.0,11.0,,,,,1,"#MariaFire \xf0\x9f\x94\xa5 Evacuations differ in description so if ur in the general area best to JUST GET OUT ASAP!  "" South of\xe2\x80\xa6 https://t.co/7aNH1C5qYL'",2019-11-01 03:13:17
2011,0.0,0.0,,,,,1,Watch Live: Maria Fire Ignites On Top of South Mountain Near Santa Paula https://t.co/PFuJAieTSJ via @ktla',2019-11-01 03:11:47
2012,0.0,0.0,,,,,1,@lookner Mandatory Evacs Explained Here and it has a map with it.\n\nCrews responding to Maria Fire burning near Sant\xe2\x80\xa6 https://t.co/TT2POJuKSS',2019-11-01 03:11:06
2013,61.0,40.0,,,,,1,#BREAKING #MariaFire: Somis area threatened. Evacuations: South of 126 Fwy; North of Los Angeles Ave; East of Viney\xe2\x80\xa6 https://t.co/NAZm74Jota',2019-11-01 03:10:11
2014,0.0,0.0,,,,,1,"Maria Fire Near Santa Paula, California - LIVE COVERAGE\nhttps://t.co/fqiLHclFxy\nSteve Lookner USA'",2019-11-01 03:10:08
2015,0.0,0.0,,,,,1,Maria Fire: Evacuations Ordered As Brush Fire Erupts In Santa Paula https://t.co/6GUfij0WaS',2019-11-01 03:10:07
2016,3.0,3.0,,,,,1,#BREAKING #MariaFire: Somis area threatened. Evacuations: South of 126 Fwy; North of Los Angeles Ave; East of Viney\xe2\x80\xa6 https://t.co/UZDn6Kt1i5',2019-11-01 03:09:58
2017,1.0,0.0,,,,,1,"@MosleyJoseph.@AgendaFreeTV Maria Fire Near Santa Paula, California - LIVE COVERAGE https://t.co/XA8dsRKbk6'",2019-11-01 03:07:57
2018,0.0,0.0,,,,,1,"BREAKING: Maria Fire erupts in Santa Paula, California https://t.co/mf43Yx3YQZ via @YouTube'",2019-11-01 03:06:39
2019,9.0,6.0,,,,,1,"Watch @KMPHFOX26's broadcast: Yet another fire has started in California, this time in Santa Paula.  It's being cal\xe2\x80\xa6 https://t.co/iOTbPPF91H""",2019-11-01 03:05:40
2020,0.0,0.0,,,,,1,"Maria Fire Near Santa Paula, California - LIVE COVERAGE https://t.co/NFabEuhZPL'",2019-11-01 03:05:12
2021,1.0,0.0,,,,,1,"@ToddBorekWx I believe this is actually the Maria Fire--it's a new one sadly....""",2019-11-01 03:05:03
2022,0.0,10.0,,,,,1,RT @CBSLA: #MARIAFIRE: Precautionary evacuations issued near Balcom Canyon and 12th Street https://t.co/HHbmBGJP39',2019-11-01 03:04:41
2023,0.0,0.0,,,,,1,@805Weather Maria Fire from My sisters backyard in Ventura https://t.co/lYMUXhOEZt',2019-11-01 03:04:12
2024,0.0,0.0,,,,,1,"Thoughts? San Francisco :: Crews are battling the Maria fire, which erupted atop South Mountain, just south\xe2\x80\xa6 https://t.co/CuWUwjpjg2 #Fires'",2019-11-01 03:04:04
2025,0.0,5.0,,,,,1,RT @LANow: Crews battle brushfire in Ventura County https://t.co/58QhTqcXkl',2019-11-01 03:03:28
2026,0.0,0.0,,,,,1,Brush fire in Ventura County prompts evacuations https://t.co/O99NgjgvaM',2019-11-01 03:02:29
2027,0.0,0.0,,,,,1,"@IsabelUcrbrat Looks like it's the Maria Fire in Ventura County""",2019-11-01 03:00:54
2028,0.0,0.0,,,,,1,"Maria Fire Near Santa Paula, California - LIVE COVERAGE https://t.co/daHKLAnt3o via @YouTube'",2019-11-01 03:00:28
2029,0.0,0.0,,,,,1,Alex Wigglesworth: Brush fire in Ventura County prompts evacuations\nhttps://t.co/yMzzlzWr4T #californiawildfires #SantaPaula',2019-11-01 03:00:07
2030,0.0,0.0,,,,,1,"BREAKING: Maria Fire erupts in Santa Paula, California https://t.co/QF7Msr5cu3 via @YouTube'",2019-11-01 02:58:36
2031,1.0,0.0,,,,,1,Maria fire continues to spread. The KTLA app is best for live coverage. https://t.co/io3aAoseio',2019-11-01 02:57:13
2032,96.0,66.0,,,,,1,"Update: The fast-moving #MariaFire has ripped through at least 150 acres on South Mountain, authorities said\xe2\x80\xa6 https://t.co/dXBOc7hFSE'",2019-11-01 02:54:12
2033,1.0,3.0,,,,,1,"ANOTHER FIRE BREAKING: \nMaria Fire erupts in Santa Paula, California \nhttps://t.co/YlhpURJs6f'",2019-11-01 02:53:51
2034,5.0,0.0,,,,,1,New Brush Fire In Ventura County Thursday Night; #MariaFire Burning On South Mountain\nhttps://t.co/xVMUcMzzop https://t.co/VUWrGlIOrq',2019-11-01 02:53:11
2035,0.0,2.0,,,,,1,RT @dee_etome: I f the fire is in Santa Paula  why are we giving all these names to fire locations. MARIA IS NOT Santa Paula. What\xe2\x80\x99s going\xe2\x80\xa6',2019-11-01 02:52:47
2036,0.0,0.0,,,,,1,"Watch ""Maria Fire Near Santa Paula, California - LIVE COVERAGE"" on YouTube https://t.co/N5LxcSZGPN'",2019-11-01 02:52:42
2037,22.0,15.0,,,,,1,"#MARIAFIRE: Fast moving fire burns 150 acres, engines getting in place for structure defense, says @VCFD_PIO https://t.co/HHbmBGJP39'",2019-11-01 02:49:59
2038,0.0,2.0,,,,,1,RT @KCLUNEWS: New Brush Fire In Ventura County Thursday Night; Maria Fire Burning On South Mountain #santapaula @vcfd #moorpark #Southmount\xe2\x80\xa6',2019-11-01 02:48:19
2039,0.0,11.0,,,,,1,"RT @FOXLA: #MariaFire UPDATE: Precautionary evacuations underway near Balcom Canyon and 12th Street, according to @VCFD_PIO. Unknown acreag\xe2\x80\xa6'",2019-11-01 02:48:06
2040,0.0,0.0,,,,,1,"BREAKING: Maria Fire erupts in Santa Paula, California https://t.co/V36o5BbWph via @YouTube'",2019-11-01 02:48:03
2041,27.0,3.0,,,,,1,"I have friends &amp; family directly in the path of the Maria Fire, it doesn\xe2\x80\x99t have much in ROS right now however I\xe2\x80\x99m s\xe2\x80\xa6 https://t.co/5rNkSxj89y'",2019-11-01 02:47:48
2042,0.0,1.0,,,,,1,RT @JustesenDeann: Brush fire in Ventura County prompts evacuations\nhttps://t.co/N5i5gPE7TB',2019-11-01 02:47:38
2043,2.0,1.0,,,,,1,Brush fire in Ventura County prompts evacuations\nhttps://t.co/N5i5gPE7TB',2019-11-01 02:46:58
2044,0.0,0.0,,,,,1,"@deemojo11 That's the Maria Fire""",2019-11-01 02:45:58
2045,0.0,0.0,,,,,1,Watch Live: Maria Fire Ignites On Top of South Mountain Near Santa Paula https://t.co/FiRY7Wt2Ai via @ktla',2019-11-01 02:42:17
2046,1.0,0.0,,,,,1,"Evacuation map, via Ventura County: https://t.co/OtzLqYd0VJ https://t.co/08WhYtwXf9'",2019-11-01 02:40:14
2047,45.0,46.0,,,,,1,"Evacuation map, via Ventura County: https://t.co/fOGlpgVXbz https://t.co/xkjf6o4sRQ'",2019-11-01 02:39:56
2048,1.0,0.0,,,,,1,"Maria Fire Near Santa Paula, California - LIVE COVERAGE https://t.co/NU3wUz9e9x via @YouTube'",2019-11-01 02:39:48
2049,0.0,5.0,,,,,1,"RT @oflores: #MariaFire UPDATE: Precautionary evacuations underway near Balcom Canyon and 12th Street, according to @VCFD_PIO. Unknown acre\xe2\x80\xa6'",2019-11-01 02:38:37
2050,0.0,4.0,,,,,1,"RT @kvtaspeednews: Maria Fire--here are some views of this from throughout Ventura County including Lewis Road in Camarillo, Rasnow Peak in\xe2\x80\xa6'",2019-11-01 02:38:02
2051,15.0,4.0,,,,,1,"Maria Fire--here are some views of this from throughout Ventura County including Lewis Road in Camarillo, Rasnow Pe\xe2\x80\xa6 https://t.co/LWupW37g38'",2019-11-01 02:36:49
2052,0.0,0.0,,,,,1,"Maria Fire looking volcanic  lotsa fire trucks heading up the hill @ Santa Paula, California https://t.co/sssTc4EyX8'",2019-11-01 02:36:23
2053,2.0,2.0,,,,,1,I f the fire is in Santa Paula  why are we giving all these names to fire locations. MARIA IS NOT Santa Paula. What\xe2\x80\xa6 https://t.co/1dihMzAvbt',2019-11-01 02:35:12
2054,0.0,0.0,,,,,1,Maria Fire burning in Santa Paula https://t.co/vAJHAKLHuJ',2019-11-01 02:33:45
2055,0.0,0.0,,,,,1,"BREAKING: Maria Fire erupts in Santa Paula, California https://t.co/DbZ4YgiLgD via @YouTube  @SpeakerPelosi  Seriously?'",2019-11-01 02:33:21
2056,0.0,0.0,,,,,1,Maria ass damn near just started on fire \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad',2019-11-01 02:32:53
2057,0.0,3.0,,,,,1,RT @stuartpalley: Alright finishing dinner with my friends and going to the Maria fire. Can it please rain.',2019-11-01 02:32:11
2058,0.0,1.0,,,,,1,"Watch @AgendaFreeTV's broadcast: Maria Fire Near Santa Paula, California - LIVE COVERAGE\n\nhttps://t.co/4xJpJ58xzQ""",2019-11-01 02:31:28
2059,0.0,0.0,,,,,1,Fire Advisory: The Santa Maria Fire is ongoing. Please use caution in the area. https://t.co/IdDcLQUqrv',2019-11-01 02:31:13
2060,0.0,0.0,,,,,1,"Maria Fire Near Santa Paula, California - LIVE COVERAGE https://t.co/RPC3yoqfwf via @YouTube'",2019-11-01 02:30:53
2061,1.0,0.0,,,,,1,#MARIAFIRE: Precautionary evacuations issued near Balcom Canyon and 12th Street https://t.co/jPK32sG48m',2019-11-01 02:30:39
2062,6.0,0.0,,,,,1,@TritonPrincipal @pacificatritons @OxnardUnion Is there still going to be school despite the fast moving Maria fire?',2019-11-01 02:30:04
2063,0.0,0.0,,,,,1,"Maria Fire Near Santa Paula, California - LIVE COVERAGE https://t.co/OaDsrmoB3Q via @YouTube'",2019-11-01 02:29:30
2064,0.0,0.0,,,,,1,"BREAKING: Maria Fire erupts in Santa Paula, California https://t.co/CYfE5IZ45M via @YouTube'",2019-11-01 02:29:10
2065,0.0,1.0,,,,,1,RT @Lyngvie1: Brush #fire in #VenturaCounty prompts #evacuations\n#wildfires\n\nhttps://t.co/2enD4KfBPt',2019-11-01 02:29:05
2066,28.0,26.0,,,,,1,"Maria Fire Near Santa Paula, California - LIVE COVERAGE https://t.co/OZXZrQILpe'",2019-11-01 02:28:55
2067,0.0,0.0,,,,,1,View from Piru of the Maria Fire  #abc7eyewitness https://t.co/gYlS347gEl',2019-11-01 02:28:36
2068,28.0,10.0,,,,,1,#MARIAFIRE: Precautionary evacuations issued near Balcom Canyon and 12th Street https://t.co/HHbmBGJP39',2019-11-01 02:27:41
2069,58.0,3.0,,,,,1,Alright finishing dinner with my friends and going to the Maria fire. Can it please rain.',2019-11-01 02:27:27
2070,2.0,0.0,,,,,1,@RikerResist just a caller reporting the maria fire',2019-11-01 02:26:54
2071,6.0,9.0,,,,,1,"#BREAKING Live Video : @ABC7 Maria Fire burning out of control in Ventura County , California #MariaFire https://t.co/xPZ56nzXeo'",2019-11-01 02:26:54
2072,0.0,6.0,,,,,1,"RT @RobertZakchloe: Watch @FOXLA's broadcast: LIVE: Firefighters are responding to a newly sparked brush fire in Santa Paula. It's being ca\xe2\x80\xa6""",2019-11-01 02:26:50
2073,0.0,0.0,,,,,1,Brush fire in Ventura County prompts evacuations\nhttps://t.co/wHY4pxNG3d',2019-11-01 02:26:47
2074,0.0,0.0,,,,,1,New \xe2\x80\x9cMaria Fire\xe2\x80\x9d on South Mountain near Santa Paula. Who gets to name these fires? Who\xe2\x80\x99s Maria? And where\xe2\x80\x99s Tony wh\xe2\x80\xa6 https://t.co/Fvwu4C1g5W',2019-11-01 02:26:10
2075,0.0,1.0,,,,,1,Brush #fire in #VenturaCounty prompts #evacuations\n#wildfires\n\nhttps://t.co/2enD4KfBPt',2019-11-01 02:25:40
2076,0.0,0.0,,,,,1,@KTLA Watching @Sky5Tim live over Maria Fire!!!',2019-11-01 02:25:03
2077,2.0,5.0,,,,,1,\xf0\x9f\xa4\xa6\xf0\x9f\x8f\xbc\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8fMajor new brush fire in Ventura County prompts evacuations\nhttps://t.co/3MIhPxDMX3',2019-11-01 02:25:02
2078,0.0,0.0,,,,,1,New #wildfires in California #halloween2019\n \nSanta Paula brush fire on South Mountain..It is named the Maria Fire=\xe2\x80\xa6 https://t.co/QGVmmMSNFL',2019-11-01 02:24:55
2079,0.0,0.0,,,,,1,"BREAKING: Maria Fire erupts in Santa Paula, California https://t.co/C57GcqP6ht via @YouTube Live feed #mariafire \n#live #video'",2019-11-01 02:24:50
2080,0.0,2.0,,,,,1,RT @Rahafox5: #BreakingNews: LIVE coverage of the #MariaFire burning in the Santa Paula area in Ventura County. @fox5sandiego @KTLA https:/\xe2\x80\xa6',2019-11-01 02:24:01
2081,0.0,0.0,,,,,1,"@emelieg1000 @VCscanner No, that\xe2\x80\x99s the Maria Fire.'",2019-11-01 02:24:00
2082,2.0,5.0,,,,,1,"#MariaFire UPDATE: Precautionary evacuations underway near Balcom Canyon and 12th Street, according to @VCFD_PIO. U\xe2\x80\xa6 https://t.co/W9PLyiBoXL'",2019-11-01 02:23:39
2083,61.0,45.0,,,,,1,Update: residents in the area of South Mountain and Balcom Canyon roads are being evacuated as a precautionary meas\xe2\x80\xa6 https://t.co/WhSHWaP4uH',2019-11-01 02:23:14
2084,0.0,0.0,,,,,1,\xf0\x9f\x9a\xa8Breaking News\xf0\x9f\x9a\xa8.                   Watch Live: Maria Fire Ignites On Top of South Mountain Near Santa Paula\xe2\x80\xa6 https://t.co/tFHzFPhGfS',2019-11-01 02:23:06
